user_id,mix_id,mix_name,mix_tags,track_id,track_name,artist_name,focus,voice_instrumental_value,voice_instrumental_prob,bpm,danceability_value,danceability_prob,tone
260320,375846,Fathoms deep.,"ambient house, unfocus, sonar, signals",3964954,Animals,Minilogue,1
260320,375846,Fathoms deep.,"ambient house, unfocus, sonar, signals",3964959,Birth Of New Life,Drexciya,1
260320,375846,Fathoms deep.,"ambient house, unfocus, sonar, signals",3964961,Les Ondes,Motorbass,1
260320,375846,Fathoms deep.,"ambient house, unfocus, sonar, signals",3964972,We Now Understand,SEN,1
260320,375846,Fathoms deep.,"ambient house, unfocus, sonar, signals",3964975,Cocoroach,Gez Varley presents...,1
260320,375846,Fathoms deep.,"ambient house, unfocus, sonar, signals",3964986,Overhere,Shackleton And Appleblim,1
260320,375846,Fathoms deep.,"ambient house, unfocus, sonar, signals",3964988,Dr. Blowfins' Black Storm Stabilizing Spheres,Drexciya,1
260320,375846,Fathoms deep.,"ambient house, unfocus, sonar, signals",3964997,Redundance 6,Porter Ricks,1
260320,375846,Fathoms deep.,"ambient house, unfocus, sonar, signals",3965001,Converge,Plastikman,1,instrumental,1,121.964324951,danceable,0.999999880791,minor
260320,375846,Fathoms deep.,"ambient house, unfocus, sonar, signals",3965004,Tanzen,Pole,1
260320,375846,Fathoms deep.,"ambient house, unfocus, sonar, signals",3965009,Soul Rain,SEN,1,instrumental,0.999999940395,110.930236816,not_danceable,0.999993562698,minor
