user_id,mix_id,mix_name,mix_tags,track_id,track_name,artist_name,focus,voice_instrumental_value,voice_instrumental_prob,bpm,danceability_value,danceability_prob,tone
126697,221142,Feed your mind,"chill, electronic, focus",1764934,It Never Changes To Stop,The Books,1,instrumental,0.934540867805,127.850494385,not_danceable,0.954771757126,major
126697,221142,Feed your mind,"chill, electronic, focus",1764950,Sweet Love For Planet Earth,FUCK BUTTONS,1
126697,221142,Feed your mind,"chill, electronic, focus",1764939,Tale From Black,Tunng,1
126697,221142,Feed your mind,"chill, electronic, focus",1764932,Jynweythek Ylow,Aphex Twin,1,instrumental,0.99998664856,119.922355652,not_danceable,0.990088641644,minor
126697,221142,Feed your mind,"chill, electronic, focus",1764947,Dayvan Cowboy,Boards of Canada,1
126697,221142,Feed your mind,"chill, electronic, focus",1764940,Avril 14th,Aphex Twin,1
126697,221142,Feed your mind,"chill, electronic, focus",1764952,Banshee Beat,Animal Collective,1
126697,221142,Feed your mind,"chill, electronic, focus",1764948,"When The Catholic Girls Go Camping, The Nicotine Vampires Rule Supreme.",Giraffes? Giraffes!,1
126697,221142,Feed your mind,"chill, electronic, focus",1764956,Joy Fantastic (Featuring Olivier Daysoul),Hudson Mohawke,1
126697,221142,Feed your mind,"chill, electronic, focus",1764955,Here It Is & There It Goes,King Tut,1
126697,221142,Feed your mind,"chill, electronic, focus",1764957,The Wizards Ascension,Nubbin,1
126697,221142,Feed your mind,"chill, electronic, focus",1764958,Iamundernodisguise,School Of Seven Bells,1,instrumental,0.999999403954,92.4879150391,not_danceable,1,major
126697,221142,Feed your mind,"chill, electronic, focus",1764961,Saeglopur,Sigur Rós,1
